Price,Total_Room,Bathroom_Count,Net_M2,Number_of_Floors,Floor,Furnished_Status,Is_New_Building,Is_Occupied,Is_Swap_Available,In_a_Complex,Loan_Eligibility,KonutTipi_Bina,KonutTipi_Daire,KonutTipi_Kooperatif,KonutTipi_Mustakil,KonutTipi_Yali,Age_0,Age_1-5,Age_6-10,Age_11-20,Age_21-30,Age_31-40,Age_41-50,Age_51-70,Heating_Diger-Belirsiz,Heating_Kombi-Bireysel Doğalgaz,Heating_Merkezi Sistem,Heating_Soba-Geleneksel,Heating_Yerden Isıtma-Modern,Tapu_Diger/Riskli,Tapu_Hisseli Mülkiyet,Tapu_Kat İrtifakı,Tapu_Tam Mülkiyet,Building_Type_Encoded,Ground_Risk,District,Neighborhood,District_Encoded,Neighborhood_Encoded,Price_Per_Sqrft
4400000,3,1.0,70,4,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Maltepe,Maltepe_Fındıklı Mah.,9183747.309139784,5300357.142857143,62857.142857142855
13550000,3,1.0,105,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Koşuyolu Mah.,21169859.46177847,19741666.666666668,129047.61904761905
13000000,1,1.0,60,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1578947368421053,Beşiktaş,Beşiktaş_Arnavutköy Mah.,28587725.225225225,32110227.272727273,216666.66666666666
7650000,3,1.0,70,15,6.0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6842105263157895,Kağıthane,Kağıthane_Talatpaşa Mah.,6728587.360594795,7162241.379310345,109285.71428571429
6250000,3,1.0,55,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Üsküdar,Üsküdar_Cumhuriyet Mah.,14868761.5658363,8900000.0,113636.36363636363
5500000,3,1.0,65,3,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Ataşehir,Ataşehir_Örnek Mah.,9773158.415841585,6993125.0,84615.38461538461
4000000,3,1.0,80,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6842105263157895,Üsküdar,Üsküdar_Validei Atik Mah.,14921212.454212455,7863157.894736842,50000.0
4150000,3,1.0,67,5,1.0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Pendik,Pendik_Yayalar Mah.,7670368.098159509,4044444.4444444445,61940.298507462685
2845000,3,1.0,80,4,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8421052631578947,Sultanbeyli,Sultanbeyli_Mimar Sinan Mah.,5450028.169014084,5299333.333333333,35562.5
6250000,4,2.0,125,4,2.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9473684210526316,Büyükçekmece,Büyükçekmece_Atatürk Mah.,8167455.882352941,5873684.2105263155,50000.0
3900000,3,1.0,75,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Paşa Mah.,11719489.506993007,4987500.0,52000.0
16950000,4,2.0,110,10,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,21104968.11904762,22958922.13186813,154090.9090909091
6200000,4,1.0,100,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.42105263157894735,Ataşehir,Ataşehir_İnönü Mah.,10180590.0,7105555.555555556,62000.0
3800000,4,1.0,130,10,7.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9368421052631579,Beylikdüzü,Beylikdüzü_Yakuplu Mah.,6409691.405204461,4247962.888888889,29230.76923076923
4150000,3,1.0,105,5,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.368421052631579,Üsküdar,Üsküdar_Güzeltepe Mah.,13960087.272727273,20041666.666666668,39523.80952380953
43000000,5,2.0,145,8,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Kadıköy,Kadıköy_Suadiye Mah.,21037016.950693373,24409509.80392157,296551.724137931
5650000,2,1.0,50,10,8.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5818326.018808777,7475250.0,113000.0
4500000,3,1.0,75,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4421052631578948,Kağıthane,Kağıthane_Yeşilce Mah.,6531553.113553113,6250000.0,60000.0
5250000,2,1.0,60,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Küçükçekmece,Küçükçekmece_Yeşilova Mah.,5818326.018808777,4777166.666666667,87500.0
9750000,4,2.0,119,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.3157894736842105,Şişli,Şişli_Merkez Mah.,11741361.483108109,10647222.222222222,81932.7731092437
30000000,4,1.0,120,7,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Esenler,Esenler_Fevzi Çakmak Mah.,4102387.7551020407,4341111.111111111,250000.0
3250000,3,1.0,70,2,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Zeytinburnu,Zeytinburnu_Veliefendi Mah.,8527414.285714285,6521250.0,46428.57142857143
6200000,3,1.0,80,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Ümraniye,Ümraniye_Esenşehir Mah.,7989434.108527131,6200000.0,77500.0
15500000,3,2.0,120,4,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Bahçelievler Mah.,7928007.2690909095,14532619.047619049,129166.66666666667
1899000,3,2.0,100,6,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Esenyurt,Esenyurt_Üçevler Mah.,3322681.466666667,2032800.0,18990.0
6900000,3,1.0,64,7,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.368421052631579,Üsküdar,Üsküdar_Cumhuriyet Mah.,13960087.272727273,8531250.0,107812.5
41500000,8,4.0,260,3,1.0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.42105263157894735,Tuzla,Tuzla_Tepeören Mah.,12005740.74074074,42733333.333333336,159615.38461538462
9250000,4,1.0,80,8,7.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Kartal,Kartal_Yukarı Mah.,8541838.150289018,8125000.0,115625.0
2700000,3,1.0,110,4,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9368421052631579,Esenyurt,Esenyurt_Balıkyolu Mah.,3291844.4296296295,2146000.0,24545.454545454544
7000000,4,1.0,94,17,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5737754.0453074435,7653406.25,74468.08510638298
2100000,2,1.0,50,4,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Fatih,Fatih_Koca Mustafapaşa Mah.,5657834.22459893,3817857.1428571427,42000.0
2650000,3,1.0,70,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.736842105263158,Sultangazi,Sultangazi_Zübeyde Hanım Mah.,4898043.478260869,3392000.0,37857.142857142855
21000000,5,2.0,150,4,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8947368421052632,Bakırköy,Bakırköy_Şenlikköy Mah.,20623119.402985074,30368864.864864863,140000.0
3050000,3,1.0,55,4,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.7894736842105263,Fatih,Fatih_Silivrikapı Mah.,5926638.418079096,4073750.0,55454.545454545456
1729000,3,1.0,95,5,1.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9473684210526316,Esenyurt,Esenyurt_Güzelyurt Mah.,3152166.0226415093,2955045.409090909,18200.0
3200000,4,2.0,160,8,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Ambarlı Mah.,5529549.0,5521500.0,20000.0
11500000,4,1.0,105,9,2.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Maltepe,Maltepe_Altayçeşme Mah.,9080830.642473118,9040526.315789474,109523.80952380953
13500000,4,2.0,110,12,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.3157894736842105,Kadıköy,Kadıköy_Kozyatağı Mah.,21134154.906976745,13214666.666666666,122727.27272727272
2650000,3,1.0,110,6,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.42105263157894735,Esenler,Esenler_Havaalanı Mah.,4466187.5,7655000.0,24090.909090909092
19000000,4,2.0,155,5,2.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Bakırköy,Bakırköy_Kartaltepe Mah.,19798762.23776224,8479166.666666666,122580.64516129032
8750000,5,2.0,220,5,5.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Pendik,Pendik_Batı Mah.,7685408.284023669,14612500.0,39772.72727272727
2980000,2,1.0,75,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Cumhuriyet Mah.,7870796.988721805,4663846.153846154,39733.333333333336
37600000,5,2.0,177,9,8.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21104968.11904762,30542462.686567165,212429.37853107345
3250000,4,2.0,120,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Beyoğlu,Beyoğlu_Kadımehmet Efendi Mah.,10683080.291970802,4000000.0,27083.333333333332
8000000,5,2.0,150,4,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8947368421052632,Silivri,Silivri_Cumhuriyet Mah.,8905574.055555556,8324285.714285715,53333.333333333336
8500000,5,2.0,165,3,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Eyüpsultan,Eyüpsultan_Akşemsettin Mah.,11534651.848484848,7718750.0,51515.15151515151
6800000,3,1.0,90,3,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Gaziosmanpaşa,Gaziosmanpaşa_Merkez Mah.,6126089.108910891,4900000.0,75555.55555555556
4750000,3,1.0,70,5,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5263157894736843,Tuzla,Tuzla_İçmeler Mah.,12614200.0,5500000.0,67857.14285714286
19500000,6,2.0,185,5,1.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.3157894736842105,Sarıyer,Sarıyer_Bahçeköy Yeni Mah.,33869898.26356589,9600000.0,105405.4054054054
6600000,3,1.0,70,15,15.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6842105263157895,Kağıthane,Kağıthane_Talatpaşa Mah.,6680267.175572519,7201774.193548387,94285.71428571429
12425000,3,2.0,78,3,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Bakırköy,Bakırköy_Yeşilyurt Mah.,19798762.23776224,30475000.0,159294.87179487178
4000000,3,1.0,80,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Duatepe Mah.,11551763.885416666,7575000.0,50000.0
11200000,4,2.0,97,10,2.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.42105263157894735,Pendik,Pendik_Orta Mah.,7239353.658536585,11197426.898289371,115463.9175257732
7200000,3,1.0,80,8,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.8421052631578947,Beşiktaş,Beşiktaş_Sinanpaşa Mah.,30404057.01754386,9700000.0,90000.0
10000000,4,1.0,130,4,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Mecidiyeköy Mah.,11389837.366782008,7409074.074074074,76923.07692307692
7000000,4,2.0,117,10,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Kocasinan Merkez Mah.,7862296.703296703,7379360.0,59829.05982905983
23000000,4,2.0,115,14,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.42105263157894735,Kağıthane,Kağıthane_Seyrantepe Mah.,6612649.253731343,8395625.0,200000.0
6700000,4,1.0,110,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.368421052631579,Üsküdar,Üsküdar_Salacak Mah.,14414871.886120997,26378428.57142857,60909.09090909091
6200000,5,2.0,154,3,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Avcılar,Avcılar_Cihangir Mah.,5529549.0,4193714.257142857,40259.74025974026
9500000,3,2.0,95,24,5.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.368421052631579,Kadıköy,Kadıköy_Eğitim Mah.,21169859.46177847,9830071.5,100000.0
10000000,3,1.0,75,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Beyoğlu,Beyoğlu_Cihangir Mah.,10649938.461538462,14961111.111111112,133333.33333333334
6250000,3,1.0,80,6,6.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.368421052631579,Çekmeköy,Çekmeköy_Güngören Mah.,10397428.556390977,15012000.0,78125.0
19500000,8,4.0,278,3,1.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4736842105263158,Pendik,Pendik_Sülüntepe Mah.,7694755.952380952,6528125.0,70143.88489208632
95000000,3,2.0,130,22,3.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2210526315789474,Beşiktaş,Beşiktaş_Levazım Mah.,28340818.584070798,53770000.0,730769.2307692308
4500000,2,1.0,55,4,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5789473684210527,Şile,Şile_Çavuş Mah.,17045812.5,15521380.952380951,81818.18181818182
8500000,4,1.0,95,7,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.368421052631579,Kartal,Kartal_Kordonboyu Mah.,8280317.365269461,8580000.0,89473.68421052632
4650000,4,2.0,140,7,6.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8947368421052632,Büyükçekmece,Büyükçekmece_Ekinoba Mah.,8404698.529411765,6933000.0,33214.28571428572
39500000,6,6.0,230,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.4736842105263158,Şile,Şile_İmrenli Mah.,17969607.843137253,11197426.898289371,171739.13043478262
7100000,4,1.0,120,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Ümraniye,Ümraniye_Armağanevler Mah.,7321768.0,6219000.0,59166.666666666664
14250000,3,1.0,55,7,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.42105263157894735,Kadıköy,Kadıköy_Suadiye Mah.,21046730.099224806,24675192.307692308,259090.9090909091
6400000,3,1.0,76,6,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.368421052631579,Kartal,Kartal_Yunus Mah.,8746253.086419754,11197426.898289371,84210.52631578948
5000000,3,1.0,94,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Şehremini Mah.,5625243.243243244,5240869.565217392,53191.48936170213
10450000,4,1.0,80,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,8986349.078740157,10715566.03773585,130625.0
17450000,3,1.0,65,14,8.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21037016.950693373,29375460.52631579,268461.53846153844
3400000,3,1.0,63,11,11.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Tuzla,Tuzla_Şifa Mah.,12614200.0,4093333.3333333335,53968.25396825397
6750000,4,1.0,100,5,3.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Siyavuşpaşa Mah.,7773992.75,5543821.428571428,67500.0
3800000,3,1.0,90,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.9473684210526316,Zeytinburnu,Zeytinburnu_Telsiz Mah.,8527414.285714285,4862500.0,42222.22222222222
13000000,4,1.0,107,3,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Beyoğlu,Beyoğlu_Firuzağa Mah.,10999625.0,5900000.0,121495.32710280374
20650000,4,2.0,108,14,11.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,21104968.11904762,22958922.13186813,191203.7037037037
7500000,4,1.0,78,7,1.0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.736842105263158,Sultanbeyli,Sultanbeyli_Adil Mah.,5334839.50617284,5319800.0,96153.84615384616
13750000,4,2.0,120,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Bakırköy,Bakırköy_Osmaniye Mah.,19295941.17647059,12118750.0,114583.33333333333
9350000,4,2.0,120,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Çekmeköy,Çekmeköy_Hamidiye Mah.,10161023.992,10812500.0,77916.66666666667
6700000,3,2.0,100,5,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Teşvikiye Mah.,11389837.366782008,27802352.94117647,67000.0
35000000,8,4.0,300,3,1.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5789473684210527,Şile,Şile_Çavuş Mah.,17922851.063829787,13934950.0,116666.66666666667
16750000,4,2.0,176,6,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.3157894736842105,Şişli,Şişli_Merkez Mah.,11474868.794326242,11292105.263157895,95170.45454545454
5100000,3,1.0,80,5,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Haseki Sultan Mah.,5437267.759562842,6624285.714285715,63750.0
3650000,3,1.0,85,3,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Ambarlı Mah.,5533149.666666667,5285250.0,42941.17647058824
5250000,3,1.0,75,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4736842105263158,Kağıthane,Kağıthane_Telsizler Mah.,6728587.360594795,4790000.0,70000.0
5900000,4,1.0,180,8,5.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9263157894736842,Beylikdüzü,Beylikdüzü_Adnan Kahveci Mah.,6653890.1022727275,6836249.946428572,32777.77777777778
1480000,2,1.0,60,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9473684210526316,Bahçelievler,Bahçelievler_Çobançeşme Mah.,7835307.139285714,4371666.666666667,24666.666666666668
7800000,8,2.0,230,4,3.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bağcılar,Bağcılar_Fevzi Çakmak Mah.,5592298.076923077,5550000.0,33913.04347826087
8800000,3,1.0,100,4,4.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.368421052631579,Üsküdar,Üsküdar_Bahçelievler Mah.,14296958.90410959,18378095.23809524,88000.0
39750000,4,2.0,130,11,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21172926.69969512,29779935.897435896,305769.23076923075
7200000,3,1.0,80,14,1.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.8421052631578947,Kağıthane,Kağıthane_Merkez Mah.,6531553.113553113,8023846.153846154,90000.0
6900000,3,2.0,76,5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9368421052631579,Beylikdüzü,Beylikdüzü_Marmara Mah.,6473375.864963504,7704646.823529412,90789.47368421052
15500000,5,2.0,140,5,4.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.42105263157894735,Pendik,Pendik_Doğu Mah.,7396266.272189349,7550000.0,110714.28571428571
3975000,3,1.0,85,4,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Cihangir Mah.,5529549.0,4193714.257142857,46764.705882352944
4000000,3,1.0,85,4,2.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Silivri,Silivri_Mimar Sinan Mah.,8938234.216216216,6386764.705882353,47058.82352941176
4600000,3,1.0,80,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kağıthane,Kağıthane_Çeliktepe Mah.,6637108.208955224,6490909.090909091,57500.0
4990000,2,1.0,54,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,8869866.838120105,8847294.11764706,92407.4074074074
10750000,4,1.0,105,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7894736842105263,Bakırköy,Bakırköy_Ataköy 3.4.11. Kısım Mah.,20568830.769230768,8650000.0,102380.95238095238
4750000,3,1.0,75,7,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.631578947368421,Eyüpsultan,Eyüpsultan_Alibeyköy Mah.,11773866.801242236,6305625.0,63333.333333333336
33000000,7,3.0,270,5,5.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.26315789473684215,Beykoz,Beykoz_Soğuksu Mah.,26056862.74509804,22920000.0,122222.22222222222
